300	0.0317239	0.0994426	334.452	92.3536	-0.873726	-21.4489	0.015075	-662755	0	0	3.73861	-0.00216105	3.73861	228.453	0.384738	1.32277	190.536	656.194	1.07695	0	14.7668	1	64.2419	0	642000	1.07695	0.050913	-1.24896	43843.7	1	135.703	989822
301	0.0317155	0.0994288	267.656	80.0085	-0.901065	-21.4491	0.0151441	-657496	0	0	3.73876	-0.00216092	3.73876	228.702	0.333128	1.3226	190.536	659.92	1.06663	0	9.62336	1	48.4296	0	642000	1.06663	0.0510827	-1.25842	43025.6	1	134.46	989872
302	0.0317087	0.0994175	209.149	67.5522	-0.931859	-21.4493	0.0152047	-652981	0	0	3.73889	-0.00216083	3.73889	228.92	0.28112	1.32245	190.536	663.19	1.05622	0	5.80368	1	34.6554	0	642000	1.05622	0.0512524	-1.26975	42207.6	1	133.203	989912
303	0.0317032	0.0994085	159.37	54.9661	-0.967354	-21.4495	0.0152562	-649220	0	0	3.739	-0.00216076	3.739	229.105	0.22863	1.32232	190.536	665.976	1.04573	0	3.13187	1	23.0161	0	642000	1.04573	0.0514221	-1.28299	41389.5	1	131.932	989943
304	0.0316991	0.0994017	118.821	42.2316	-1.0097	-21.4497	0.0152981	-646228	0	0	3.73909	-0.00216072	3.73909	229.256	0.175572	1.32221	190.536	668.248	1.03511	0	1.42242	1	13.6182	0	642000	1.03511	0.0515918	-1.29811	40571.5	1	130.651	989966
305	0.0316963	0.0993971	88.0758	29.332	-1.06321	-21.45	0.0153299	-644021	0	0	3.73916	-0.0021607	3.73916	229.371	0.121868	1.32213	190.536	669.972	1.02437	0	0.47708	1	6.57778	0	642000	1.02437	0.0517615	-1.31495	39753.4	1	129.359	989980
306	0.0316947	0.0993944	67.8139	16.2557	-1.1391	-21.4503	0.0153509	-642613	0	0	3.7392	-0.0021607	3.7392	229.447	0.0674622	1.32208	190.536	671.11	1.01349	0	0.0812605	1	2.01903	0	642000	1.01349	0.0519313	-1.33296	38935.4	1	128.057	989987
307	0.0316942	0.0993935	58.8844	3.01139	-1.30881	-21.4511	0.0153602	-642020	0	0	3.73922	-0.0021607	3.73922	229.48	0.0124093	1.32206	190.536	671.612	1.00248	0	0.000516765	1	0.0683653	0	642000	1.00248	0.052101	-1.35008	38117.4	1	126.743	989987
308	0.0316944	0.0993938	62.2464	-10.5264	-1.19119	-21.4507	0.0153565	-642257	0	0	3.73921	-0.0021607	3.73922	229.467	-0.0439425	1.32207	190.536	671.412	1	0	-0.0220689	1	0.857001	0	642000	1	0.0522707	-1.38	37299.3	1	124.331	989984
309	0.0316955	0.0993957	78.127	-24.6159	-1.09852	-21.4508	0.0153401	-643398	0	0	3.73918	-0.0021607	3.73918	229.407	-0.102551	1.32211	190.536	670.52	1	0	-0.28207	1	4.66157	0	642000	1	0.0524404	-1.43624	36481.3	1	121.604	989972
310	0.0316979	0.0993996	106.05	-39.2668	-1.0417	-21.4509	0.0153112	-645549	0	0	3.73912	-0.00216071	3.73912	229.304	-0.163565	1.32218	190.536	668.956	1	0	-1.14387	1	11.8314	0	642000	1	0.0526101	-1.49346	35663.2	1	118.877	989953
311	0.0317016	0.0994058	145.933	-54.5018	-0.999949	-21.451	0.0152699	-648816	0	0	3.73903	-0.00216074	3.73903	229.155	-0.227034	1.32228	190.536	666.721	1	0	-3.05454	1	22.7207	0	642000	1	0.0527798	-1.553	34845.2	1	116.151	989923
312	0.0317069	0.0994146	197.817	-70.3625	-0.966838	-21.4511	0.0152163	-653317	0	0	3.73891	-0.0021608	3.73892	228.962	-0.293167	1.32242	190.536	663.818	1	0	-6.56106	1	37.724	0	642000	1	0.0529495	-1.61679	34027.1	1	113.424	989883
313	0.0317138	0.0994261	261.839	-86.9039	-0.93943	-21.4512	0.01515	-659185	0	0	3.73877	-0.00216088	3.73877	228.723	-0.362215	1.32259	190.536	660.239	1	0	-12.3345	1	57.2833	0	642000	1	0.0531192	-1.68617	33209.1	1	110.697	989832
314	0.0317226	0.0994406	338.222	-104.193	-0.916115	-21.4514	0.015071	-666570	0	0	3.7386	-0.002161	3.7386	228.438	-0.434481	1.32278	190.536	655.978	1	0	-21.2021	1	81.9012	0	642000	1	0.0532889	-1.76237	32391.1	1	107.97	989768
315	0.0317332	0.0994583	427.271	-122.309	-0.895905	-21.4515	0.0149789	-675646	0	0	3.73841	-0.00216115	3.73841	228.107	-0.510323	1.32302	190.536	651.021	1	0	-34.1906	1	112.156	0	642000	1	0.0534586	-1.84667	31573	1	105.243	989692
316	0.0317459	0.0994794	529.375	-141.345	-0.878148	-21.4516	0.0148733	-686615	0	0	3.73818	-0.00216134	3.73818	227.726	-0.590161	1.32328	190.536	645.352	1	0	-52.5823	1	148.717	0	642000	1	0.0536284	-1.94051	30755	1	102.517	989602
317	0.0317608	0.0995041	645.011	-161.411	-0.862389	-21.4517	0.0147536	-699710	0	0	3.73792	-0.00216157	3.73793	227.295	-0.674487	1.32358	190.536	638.949	1	0	-77.9914	1	192.369	0	642000	1	0.0537981	-2.0455	29936.9	1	99.7898	989497
318	0.0317779	0.0995326	774.755	-182.636	-0.848296	-21.4518	0.0146194	-715210	0	0	3.73764	-0.00216185	3.73764	226.812	-0.763877	1.32392	190.536	631.789	1	0	-112.465	1	244.035	0	642000	1	0.0539678	-2.16357	29118.9	1	97.0629	989376
319	0.0317976	0.0995653	919.29	-205.169	-0.835619	-21.4519	0.0144698	-733442	0	0	3.73732	-0.00216219	3.73732	226.273	-0.85901	1.3243	190.536	623.842	1	0	-158.623	1	304.807	0	642000	1	0.0541375	-2.29699	28300.8	1	94.3361	989238
320	0.0318199	0.0996024	1079.42	-229.189	-0.824166	-21.452	0.0143042	-754797	0	0	3.73696	-0.00216257	3.73696	225.677	-0.960683	1.32471	190.536	615.072	1	0	-219.841	1	375.992	0	642000	1	0.0543072	-2.44849	27482.8	1	91.6093	989083
321	0.031845	0.0996442	1256.1	-254.905	-0.813785	-21.4521	0.0141214	-779745	0	0	3.73657	-0.00216302	3.73657	225.018	-1.06985	1.32517	190.536	605.441	1	0	-300.518	1	459.153	0	642000	1	0.0544769	-2.62142	26664.8	1	88.8825	988908
322	0.0318732	0.0996911	1450.42	-282.568	-0.804355	-21.4522	0.0139203	-808853	0	0	3.73614	-0.00216353	3.73614	224.294	-1.18763	1.32568	190.536	594.9	1	0	-406.431	1	556.179	0	642000	1	0.0546466	-2.81982	25846.7	1	86.1557	988712
323	0.0319047	0.0997436	1663.71	-312.476	-0.795775	-21.4523	0.0136996	-842809	0	0	3.73567	-0.0021641	3.73567	223.499	-1.31539	1.32623	190.536	583.394	1	0	-545.254	1	669.367	0	642000	1	0.0548163	-3.04873	25028.7	1	83.4289	988493
324	0.0319398	0.099802	1897.48	-344.99	-0.787964	-21.4524	0.0134578	-882455	0	0	3.73515	-0.00216476	3.73516	222.628	-1.45478	1.32684	190.536	570.861	1	0	-727.28	1	801.518	0	642000	1	0.054986	-3.31441	24210.6	1	80.7021	988250
325	0.0319788	0.099867	2153.54	-380.548	-0.780854	-21.4525	0.0131928	-928823	0	0	3.73459	-0.00216549	3.73459	221.674	-1.60779	1.32751	190.536	557.224	1	0	-966.483	1	956.078	0	642000	1	0.0551557	-3.62471	23392.6	1	77.9753	987979
326	0.0320221	0.0999391	2434.02	-419.686	-0.774385	-21.4526	0.0129026	-983189	0	0	3.73397	-0.00216632	3.73397	220.629	-1.77687	1.32824	190.536	542.397	1	0	-1282.06	1	1137.3	0	642000	1	0.0553254	-3.98957	22574.5	1	75.2485	987679
327	0.0320702	0.100019	2741.45	-463.062	-0.768509	-21.4527	0.0125845	-1047135	0	0	3.73329	-0.00216724	3.73329	219.483	-1.96507	1.32904	190.536	526.278	1	0	-1700.72	1	1350.45	0	642000	1	0.0554952	-4.42165	21756.5	1	72.5217	987346
