55.1	199.008	398.016	597.024	796.032	995.04	1194.05	1393.06	1592.06	1791.07	1990.08	2189.09	2388.1	2587.1	2786.11	2985.12	3184.13	3383.14	3582.14	3781.15	3980.16	
56.1	199.739	399.478	599.217	798.956	998.695	1198.43	1398.17	1597.91	1797.65	1997.39	2197.13	2396.87	2596.61	2796.35	2996.09	3195.82	3395.56	3595.3	3795.04	3994.78	
57.1	200.466	400.931	601.397	801.862	1002.33	1202.79	1403.26	1603.72	1804.19	2004.66	2205.12	2405.59	2606.05	2806.52	3006.98	3207.45	3407.92	3608.38	3808.85	4009.31	
58.1	201.188	402.376	603.563	804.751	1005.94	1207.13	1408.31	1609.5	1810.69	2011.88	2213.07	2414.25	2615.44	2816.63	3017.82	3219	3420.19	3621.38	3822.57	4023.76	
59.1	201.711	403.422	605.134	806.845	1008.56	1210.27	1411.98	1613.69	1815.4	2017.11	2218.82	2420.53	2622.25	2823.96	3025.67	3227.38	3429.09	3630.8	3832.51	4034.22	
60.1	201.724	403.449	605.173	806.898	1008.62	1210.35	1412.07	1613.8	1815.52	2017.24	2218.97	2420.69	2622.42	2824.14	3025.87	3227.59	3429.32	3631.04	3832.77	4034.49	
61.1	201.738	403.476	605.213	806.951	1008.69	1210.43	1412.16	1613.9	1815.64	2017.38	2219.12	2420.85	2622.59	2824.33	3026.07	3227.8	3429.54	3631.28	3833.02	4034.76	
62.1	201.751	403.502	605.253	807.004	1008.76	1210.51	1412.26	1614.01	1815.76	2017.51	2219.26	2421.01	2622.76	2824.51	3026.27	3228.02	3429.77	3631.52	3833.27	4035.02	
63.1	201.764	403.529	605.293	807.057	1008.82	1210.59	1412.35	1614.11	1815.88	2017.64	2219.41	2421.17	2622.94	2824.7	3026.47	3228.23	3429.99	3631.76	3833.52	4035.29	
64.1	201.778	403.555	605.333	807.111	1008.89	1210.67	1412.44	1614.22	1816	2017.78	2219.55	2421.33	2623.11	2824.89	3026.66	3228.44	3430.22	3632	3833.78	4035.55	
65.1	201.791	403.582	605.373	807.164	1008.95	1210.75	1412.54	1614.33	1816.12	2017.91	2219.7	2421.49	2623.28	2825.07	3026.86	3228.65	3430.45	3632.24	3834.03	4035.82	
66.1	201.804	403.608	605.413	807.217	1009.02	1210.83	1412.63	1614.43	1816.24	2018.04	2219.85	2421.65	2623.45	2825.26	3027.06	3228.87	3430.67	3632.48	3834.28	4036.08	
67.1	201.441	402.881	604.322	805.763	1007.2	1208.64	1410.08	1611.53	1812.97	2014.41	2215.85	2417.29	2618.73	2820.17	3021.61	3223.05	3424.49	3625.93	3827.37	4028.81	
68.1	201.044	402.089	603.133	804.177	1005.22	1206.27	1407.31	1608.35	1809.4	2010.44	2211.49	2412.53	2613.58	2814.62	3015.67	3216.71	3417.75	3618.8	3819.84	4020.89	
69.1	200.647	401.293	601.94	802.586	1003.23	1203.88	1404.53	1605.17	1805.82	2006.47	2207.11	2407.76	2608.41	2809.05	3009.7	3210.34	3410.99	3611.64	3812.28	4012.93	
70.1	200.247	400.494	600.742	800.989	1001.24	1201.48	1401.73	1601.98	1802.22	2002.47	2202.72	2402.97	2603.21	2803.46	3003.71	3203.96	3404.2	3604.45	3804.7	4004.94	
71.1	199.846	399.693	599.539	799.385	999.231	1199.08	1398.92	1598.77	1798.62	1998.46	2198.31	2398.16	2598	2797.85	2997.69	3197.54	3397.39	3597.23	3797.08	3996.93	
72.1	199.444	398.888	598.331	797.775	997.219	1196.66	1396.11	1595.55	1794.99	1994.44	2193.88	2393.33	2592.77	2792.21	2991.66	3191.1	3390.54	3589.99	3789.43	3988.88	
73.1	199.04	398.079	597.119	796.159	995.199	1194.24	1393.28	1592.32	1791.36	1990.4	2189.44	2388.48	2587.52	2786.56	2985.6	3184.64	3383.68	3582.72	3781.76	3980.79	
74.1	198.476	396.953	595.429	793.905	992.382	1190.86	1389.33	1587.81	1786.29	1984.76	2183.24	2381.72	2580.19	2778.67	2977.15	3175.62	3374.1	3572.57	3771.05	3969.53	
75.1	197.79	395.58	593.37	791.16	988.95	1186.74	1384.53	1582.32	1780.11	1977.9	2175.69	2373.48	2571.27	2769.06	2966.85	3164.64	3362.43	3560.22	3758.01	3955.8	
76.1	197.098	394.197	591.295	788.394	985.492	1182.59	1379.69	1576.79	1773.89	1970.98	2168.08	2365.18	2562.28	2759.38	2956.48	3153.57	3350.67	3547.77	3744.87	3941.97	
77.1	196.402	392.803	589.205	785.607	982.009	1178.41	1374.81	1571.21	1767.62	1964.02	2160.42	2356.82	2553.22	2749.62	2946.03	3142.43	3338.83	3535.23	3731.63	3928.03	
78.1	195.7	391.4	587.1	782.8	978.499	1174.2	1369.9	1565.6	1761.3	1957	2152.7	2348.4	2544.1	2739.8	2935.5	3131.2	3326.9	3522.6	3718.3	3914	
79.1	194.993	389.986	584.978	779.971	974.964	1169.96	1364.95	1559.94	1754.93	1949.93	2144.92	2339.91	2534.91	2729.9	2924.89	3119.88	3314.88	3509.87	3704.86	3899.86	
80.1	194.28	388.561	582.841	777.121	971.402	1165.68	1359.96	1554.24	1748.52	1942.8	2137.08	2331.36	2525.64	2719.92	2914.21	3108.49	3302.77	3497.05	3691.33	3885.61	
81.1	193.598	387.197	580.795	774.394	967.992	1161.59	1355.19	1548.79	1742.39	1935.98	2129.58	2323.18	2516.78	2710.38	2903.98	3097.57	3291.17	3484.77	3678.37	3871.97	
82.1	193.041	386.081	579.122	772.162	965.203	1158.24	1351.28	1544.32	1737.36	1930.41	2123.45	2316.49	2509.53	2702.57	2895.61	3088.65	3281.69	3474.73	3667.77	3860.81	
83.1	192.478	384.955	577.433	769.911	962.389	1154.87	1347.34	1539.82	1732.3	1924.78	2117.25	2309.73	2502.21	2694.69	2887.17	3079.64	3272.12	3464.6	3657.08	3849.55	
84.1	191.91	383.82	575.73	767.64	959.55	1151.46	1343.37	1535.28	1727.19	1919.1	2111.01	2302.92	2494.83	2686.74	2878.65	3070.56	3262.47	3454.38	3646.29	3838.2	
85.1	191.337	382.674	574.012	765.349	956.686	1148.02	1339.36	1530.7	1722.04	1913.37	2104.71	2296.05	2487.38	2678.72	2870.06	3061.4	3252.73	3444.07	3635.41	3826.74	
86.1	190.759	381.519	572.278	763.038	953.797	1144.56	1335.32	1526.08	1716.83	1907.59	2098.35	2289.11	2479.87	2670.63	2861.39	3052.15	3242.91	3433.67	3624.43	3815.19	
