40	134309
60	82325.4
80	68564
100	63859.2
120	61082.2
140	59614.6
160	59381.3
180	58373
200	58460.7
220	58440.9
240	58764.7
260	58824.6
280	59355.5
300	59880.9
320	60661.7
340	60871.3
360	61556.2
380	62088
400	62391.5
420	62204.5
440	62429.3
460	62988.1
480	63633.7
500	64449.4
520	65027
540	65532.2
560	66331.9
580	66655.3
600	67173.2
620	67458.8
